social_energy,alone_time_preference,talkativeness,deep_reflection,group_comfort,party_liking,leadership,risk_taking,public_speaking_comfort,excitement_seeking,adventurousness,reading_habit
2.848708615381463,6.486326094870498,2.76520473505438,5.917245851091395,2.741470369915332,2.995540358095449,3.554438256074551,1.762227017868667,0.341441395120833,0.6183356923767844,3.8726454975718094,8.487362456152585
3.731587896838932,6.844041018491772,4.890213779587684,6.840694979208899,3.192174381797804,4.927259200350877,4.846661599401347,3.4169407508899505,5.135926222356581,5.250957042059433,4.698545851093519,7.798921285984212
3.4638754043286504,4.55918213975545,4.422528983544991,9.5417089330147,2.857706465577422,3.0104947643061184,2.9992368380551824,0.8447287266279195,2.884096271174168,3.488010390248488,1.6350264148553078,10.0
5.366772199856231,6.740697214132891,2.773781766433121,10.0,4.900361788285159,0.0,3.569392290696051,3.053669636199928,1.1378596995410926,4.051305581577774,3.822724678235655,8.02924978847969
4.575178680897143,4.052750396050476,5.8060872675939965,7.687591051977815,6.120050747365095,5.007822122636273,7.981826001914091,7.237383915245902,4.383145885969935,5.086363451193417,5.847256622936462,5.699995217263703
7.776659175906778,4.8602707534972085,3.778202114365675,6.972622530464204,4.90047997282277,5.510678577896671,6.730680269323163,3.296782593702792,6.858024499488665,6.334786618932986,3.6013024929617727,6.305133138741781
9.3593238038084,3.120046633256845,9.086897933168078,4.018618758515468,9.636272219345244,7.142128881712292,7.029238274662162,6.798370363603199,7.281891004737343,8.974571653164327,7.009584566701036,4.760268604555913
1.2551402568745649,8.816185025599385,3.376802250964148,9.73995629519238,7.8438504316789315,1.5866511065616398,5.05960421267148,4.139877463251917,1.919076010971024,1.7737449676104906,0.2583325896666082,8.042301834699732
9.68626517766853,1.8446692415352544,8.41976065957023,3.3539141290405894,9.769222453349402,8.518511234523494,9.17858115514642,7.083967922612176,8.645951229968306,5.905717371364927,5.646165772421714,0.494120712383526
7.625084613107646,1.7694040626468537,10.0,6.968287289721946,10.0,5.821734852804094,7.130207373194738,7.983256860142292,8.362374699591706,7.741884282321946,8.019615574035729,2.5475026937755207
4.415578724147423,6.823860260612674,5.643317113438298,4.582709210372709,6.174175514888133,7.8325522649222865,6.991647517740952,4.280034286568694,5.812019254300242,7.112187830230756,6.821856922236899,7.133171309113088
5.503188313236874,2.705859760901954,7.863141789999747,6.17513315047623,8.329723224728042,6.473845853810548,6.207803423625898,5.808208131019022,4.239456204908041,5.060926853113116,5.218329215124169,5.956105391390312
7.441925545427027,7.828096941373742,5.519129399039661,7.781945034168421,4.88062183265653,4.500260157850954,2.784184672379316,0.0,5.857001682891962,4.969923692891543,1.9779033533785064,7.123178460002354
7.1149263829996485,3.538535598759916,4.652192846761176,6.820137559747409,7.491718886973981,3.655961639556314,8.773441701523291,6.674576100022202,5.340825057333037,4.502932127602664,4.486753686636459,6.406854915057036
6.45508291441908,1.9204098584408504,9.846494090226576,4.7172960413767,10.0,9.96282608951511,6.76621329942334,8.605847674030006,9.130000356511628,7.710510080987956,7.433850422606309,3.026134916459476
5.036703054140268,3.696205082786735,3.027374714379339,6.032030850031631,6.502167565379723,4.613721522016472,4.864866555942589,7.362728368945715,5.647276959157807,7.164602533226021,4.82256498627114,5.793726739225459
5.118482841320337,6.175203451250233,6.0029436686793405,8.36459121215653,3.9264413455822087,6.302141827353243,5.260949077117409,5.964445017268439,6.414197186769617,4.8839625397199775,5.017789905201639,3.8244523257936978
8.366619138814997,3.7331936064940106,7.190108011454461,3.1170909125473005,6.553577381420336,7.45587881178148,9.454020570290105,7.654226013204345,7.552998734812125,8.382691579004902,8.17309243041294,4.367633090504368
4.913890338462339,5.064276724093716,5.658203999712208,6.577264147599494,6.947478233071634,5.222009571108273,8.584645502255484,3.481247101575697,6.2587246978024345,4.300991092116414,6.190855609508331,5.756162304852533
5.284814207620447,7.4038174888654575,6.1270458695580015,8.587337437646974,6.207344432151191,5.778383984488654,4.066460069684777,2.8798568035540137,2.729612761307611,5.331062977524346,5.755237456293049,5.342815713653652
3.1708003405946874,10.0,0.8113352046596729,10.0,2.105935994797522,0.0,3.750406209049244,3.441413888540588,2.1850996960745617,3.934523844861961,1.9980804774870229,10.0
5.21391964116781,1.9009200460159228,9.806339972816392,5.779264558358451,5.14749860903769,8.492333647579775,8.322357513131225,6.814204587526559,10.0,7.588192816400284,4.668812309589173,2.587195054835952
2.2248486486805654,10.0,2.3683226664151564,9.117626445990265,4.158628757100459,0.592007441966095,4.472565450479062,6.007073786623515,5.181449522254734,4.646752379875677,4.155473057292029,10.0
3.3793391935354644,10.0,3.254903987057167,7.871442961562336,3.190183034855095,3.985077597516843,2.5945742120515614,4.186915822121971,3.549465521221673,0.0,1.30349192886569,7.303700931403018
4.031059863356257,6.19564635657508,0.4494752679686078,8.939518614391277,5.165130924696795,1.907349760982583,4.921528577445376,2.3843783194809385,4.935405311113204,2.8783683229943806,4.224252815486119,8.501826905088265
0.6201036580183548,8.613430088966066,1.5719643678925548,8.709467488300284,1.8600897148064748,2.263392751227832,3.3894630545368267,4.530810675648691,3.633032658876786,1.5115618862065858,0.0,7.533775179685391
6.590235940271302,6.147153691163792,5.445729464375482,5.855669751163433,3.887670970241704,5.071695398293572,3.4184338849840845,5.451821902041901,5.666788945931997,4.233118715240383,5.582707596893708,5.976475671767608
5.797999379055968,4.799428586596991,6.262909159039544,8.756057179747495,5.616064686055132,6.474810986749821,4.310867205189255,4.294762806437143,2.876942560326601,6.2941908551461125,1.7762366622877304,7.11071840156122
1.1424044085941258,8.269974779734277,2.452334356276359,8.588096416810938,4.627960966182897,0.7648016382131304,3.103311143727084,4.43684241705867,2.734294918876829,2.56220081565246,2.796450977353427,7.131963511500145
9.735277943340366,1.6377289524859198,8.684602173975254,5.499096398538532,8.635700867405255,8.471145088050989,9.032525423336304,8.314473179558888,10.0,5.159250193557247,8.049075110794663,3.4266393521262897
2.297009235780303,9.490230919271166,2.38992513044826,6.282776289224357,5.238888144038835,2.541887658629737,4.3622703804622365,1.405921774113745,3.550298568064059,1.930124832955843,3.680336149045398,8.05299168841423
6.588885417472603,6.427785956611987,4.414837472799848,4.880376883895151,6.6431426170689925,4.04940344849761,6.748089560166367,4.515626631817554,5.661562498805334,4.524019867796366,5.00310938961878,7.185295753681883
7.77654250285346,3.981946525514252,9.328354745823244,5.401780965174368,8.274243783570952,9.850397245611358,8.286985655032742,6.168958455990735,8.253534191194788,8.030974427813153,8.443872163469331,3.4615300229036263
5.429066844356759,1.761518387003918,9.744326838202667,3.581626066267821,8.173708561834793,8.124283963864459,8.360223903088455,7.783253036130463,8.167800624123013,6.900636814588161,5.33331120302846,3.2155394178734937
5.629499528180744,3.067362394697308,3.4482256104246742,5.224936270718958,7.022978283404516,6.518607420415119,7.418027248781636,5.209656502033397,6.646488389444376,7.030973763192555,4.017648482601812,5.539939386023316
7.206988109042013,1.7261879740093442,8.224324608604878,3.497968925456936,7.548037958515671,8.820844563738355,6.445678043372073,5.552871288436286,7.0496570810120085,7.805455289405177,6.585043217734568,3.2360976472281244
5.221032479375043,5.444103881163206,5.493929298056658,5.3022228874916095,4.655561705620029,0.1596959404516678,4.940798450063728,2.968212793782687,2.763177100129733,2.3879639115657385,4.997110369511954,6.259738431694385
9.677307289639089,3.269069753057677,10.0,3.3097626216833174,9.231135570978257,10.0,7.163859961208271,6.9736020283278615,6.624912456182621,8.364294297486081,6.898517325672403,5.321447317748484
8.094660682238036,4.050987231888948,8.891787432944003,4.67869607590958,9.17922080878403,8.685664802145052,7.029646686061081,5.624810336433464,10.0,8.825733705447801,7.9176981354192915,4.724806533965997
7.395126309944201,5.099271797980878,6.321793755653966,6.82473047104338,6.982101960150901,5.1960780985678845,5.683473529792897,3.575173029599544,5.0693413995051335,5.547369074494134,3.62730265245952,7.821312789298877
0.0,5.686799523846634,3.615552721997797,7.952754321415345,3.329867459981637,5.714100194805631,5.077028712441816,2.914363977289768,4.249751073671582,2.6900085486727563,1.472299561898404,8.35601655292414
5.644762394059004,6.849113261955317,0.0,7.900271518665514,6.237011003557949,0.0,2.6354392845826946,2.343854768393349,3.207325123386728,3.294554406077041,3.1318660043833586,4.9503111022142905
4.090753832555313,9.888736822775115,2.8509354811290577,7.260353566848851,5.987955710455079,2.696010328111738,4.732096172641509,3.1095260792001422,5.298110355910456,4.774168233879303,3.4913517320462857,8.664608891778201
6.170103650014676,1.7584507840553043,10.0,2.4962573440946234,8.458452238903336,7.129364476584186,10.0,8.853478721847438,7.88327461189486,9.055895716276384,9.001958387377842,5.299986706882661
8.43944794079464,3.9750575022741264,8.527488108913214,4.720144879287645,7.900677042089298,7.955711041792228,4.872933275308192,8.836858563302691,7.77103665000561,7.974626714758902,4.165493685506563,2.358592793370613
8.326519125244978,4.035871383004689,5.223984976756066,7.853360947173632,7.166918776260088,5.554627056218436,7.548233069482141,5.761207302533135,5.865550746281762,7.16933123875174,4.382967095598325,5.768187822909066
5.467967233104687,1.7618993228077966,8.35614731384072,2.7736956951958307,6.249515285602579,8.473562812109664,8.357144493340146,6.082901954269899,7.908815472783157,9.625497070423274,7.87944744745861,4.039742369940234
2.305918968883383,8.775904401934783,2.181877176980472,9.57963073324349,3.661057235631556,1.5277510038456608,6.173681288518108,3.5459999941138443,5.410052537050976,3.5883038375849505,3.6594453095345294,10.0
4.186462008183705,9.219335494173896,2.9034697977580084,5.754038184180881,5.935856147252743,2.5537244964970265,2.134571609423968,5.219427951918197,3.678618154425215,3.222156050041028,1.826797716811666,5.768135548806288
5.615748396276005,6.495458873929996,4.784121707922744,8.087810037530726,4.05215965514977,0.0,3.3860659557080885,3.772728571117541,1.624347336783479,3.6890994169727978,0.5116208088546665,7.278433138796949
5.407418183977865,4.462787229741232,5.426076744085054,3.806945337023478,4.735288737833664,3.991701076826261,4.99733018189184,4.147571654874763,4.231461493367585,6.960007253272385,4.940546083240282,7.173963464048359
4.716307196856204,9.050081080741233,0.0,6.976272808579988,2.828966320282684,1.2697710698814073,5.0942354487861055,2.116390180603453,1.6082706499670891,5.2284035256125225,5.1927951666114165,7.408182072539466
0.5187809541400541,7.195634223793263,3.8439256148134966,6.117961379732964,3.911780527558547,4.515667565397979,3.756574189434221,2.866768534229218,4.627853781101872,0.3163721220153408,4.199924110543421,8.033779480321472
6.247854536506339,5.683141048770191,6.720170187524976,5.28147360063253,5.131391486564231,1.6661907743776814,5.831250376172448,3.3834712758585304,6.0829602938338745,6.745949479068692,3.935511100149724,3.846801341532686
8.970322331781285,3.239347428037911,7.461037581182357,4.45559055938729,8.947109057885399,7.761696524347283,9.03181767777099,6.283108852977477,10.0,8.256384297607184,7.939061366099312,3.465231421549904
3.8839165541515945,6.746894551568796,3.683931324205152,6.3095382183970745,7.8677124880122,6.159884559561355,6.923746609276361,4.183439931606706,5.008036463911017,4.078915944648415,5.285045913269916,3.9728580921042953
3.7216464981423663,6.722394341336274,3.8708466381182,8.52193254908464,3.096392550349004,2.947368423365159,2.127592605939593,2.9538844611174047,2.4787062022081208,0.3616005334461634,2.2678189889032216,7.717449699421942
4.439333378060186,6.203820552399014,4.47455326686104,8.458066407097894,8.226376676799944,7.643562367889421,5.218574540907015,5.198084142229101,5.153327594583719,4.985546954604696,3.910206900469859,5.751412820291407
7.157670314911135,6.693494056712778,5.975160396621555,7.646162840245125,5.435961623726874,4.997663495666053,4.290213721062662,7.930355654955945,5.601693357652964,4.512357736821076,6.4026543266677605,6.4200619347787375
5.259019081763532,10.0,5.125887563343229,9.331810079826605,1.788193265125294,0.6434477666721692,4.152255094107705,4.162777633298049,4.031686346799717,2.0342186961574305,3.8760388671216974,7.024799016785843
5.611862786407187,5.068259360836698,3.863116966666691,6.454272617606336,3.662904107637048,2.3897306878016376,5.176313662008078,7.027882198719524,4.454341522728853,5.799456151189128,3.602040290288893,5.583976373794309
4.182270013717716,5.9084313854476616,3.413942881729483,8.821844766481716,3.956411993505564,3.017987257701749,1.2792058195411269,1.8926823628117304,2.274237256165643,3.71747917425622,2.610510270267397,9.21849575758536
0.0,8.583745695143374,0.37489052301683,9.552118008068158,8.215840412380306,2.142334298499136,1.0055597264355711,3.4993778913265263,7.238638447476926,4.078760243703945,3.925053560362918,7.371769799774501
9.382739437260934,3.867643334006624,8.650598587349485,4.276627553852052,6.999326820159261,6.913696033577718,7.189715937251487,9.4166769821776,7.739516474547634,6.159048083786804,6.146160055727592,2.558147467035437
1.3242035013893323,7.484087033757095,2.983579001972711,5.616290187245317,3.390276556507711,2.6145102290235207,4.043254803731787,1.0067575916001847,2.908814622350805,1.6100787985324492,6.018250798570865,7.0156904518718886
3.654910883382904,7.65605312969293,4.398252454063871,6.972762440664496,1.016788906088196,3.9603094613653154,2.766509133918616,1.6413876442577926,1.4898289048676945,4.529370126490105,5.794022230231239,9.099283138347944
4.1009114166777145,9.231641844848836,2.7456929067731988,8.324229706298537,2.6534845755703875,1.9954357988330529,4.5962259945967965,4.504598280698513,3.383143370773705,5.093849433408244,2.0123049615553565,9.134303832440194
6.892441918050615,7.488615362228822,5.816750453241771,6.550384705954621,5.196216971002162,7.066402157618118,6.69162237447728,4.036888497613131,5.958994419355865,6.551353429829808,6.166842911672527,5.902319890227744
6.213058841172478,3.17121887815992,8.202482966261595,4.536295847782348,8.475262626889428,9.31597470747349,9.03270936810455,8.759690832618281,7.444299585654029,9.68978817394542,4.216927672295972,8.623085398370904
7.0033471226248665,3.223507852770273,6.408768011148574,2.077592119592558,5.119844650441412,6.690981064816681,8.325687373039932,5.258996095544438,7.945835925044274,5.886033898973173,6.177673385462615,2.6678851062806457
3.5359615140531724,6.742232225631259,5.008308060245335,7.838827846767099,7.093280883550071,3.712704004280464,4.726653292849588,4.252314599761365,0.0485028083894998,2.913070150584383,4.833059066041004,5.477061391493527
7.668300812575367,0.3772013378173313,9.051571290186526,5.390928352920021,9.201141935296487,8.529838720102985,5.808450766816954,8.848215394628262,7.151708697826404,10.0,5.035814929137127,2.0898063527109283
9.13247291616612,1.8499671701540736,8.030515657037366,2.756566771667972,9.842400805623166,9.603794870873095,8.624416919750017,6.055663930659011,8.738788196060405,9.471896842162623,4.544785303218253,3.341776700691227
7.459148069148612,4.781039607195558,6.193592778534596,6.563640199914568,5.060253458004442,4.592069394327445,5.317618948425545,3.940388426490779,6.658498312317976,6.409927771362561,6.327712737895419,6.077698674798949
9.245757782950236,3.791505708412138,4.308141020105419,1.7680382845884912,8.65853227238193,8.737255520244013,5.677089217339823,7.816096810812013,7.696492307245077,5.225213218765783,7.100686617539214,3.559094165373557
4.347941800095728,8.580345963127959,4.26926854557099,8.96099438378489,6.380253830560799,2.442063130195664,6.848958894161671,2.260014340378636,1.304250677096011,2.0394417988215685,3.992369890668913,8.545044829201466
6.009397912873223,5.538241759547877,8.712209607393262,1.892041924949483,4.5371667298903375,5.1789557677246885,7.619802057219349,5.601362555296403,5.4401137419625165,6.497699291885664,3.3308412986127385,5.417360158342
8.423497497186226,1.0959188123148371,9.518685753148164,6.322255595716289,7.35856468258015,8.43829090681971,6.77848187128252,5.602978534971788,5.337435177822125,7.587801944677747,8.730812750121455,5.517300164798751
9.570764982504496,2.795755025474246,6.649970424264999,1.585882081684158,6.626638096659317,8.214470984943608,9.532202729878628,4.639405077392512,5.895290235628439,9.10432372656592,9.831979187215452,4.62164237319719
8.404135178082353,4.745678573612789,8.518634116613434,5.7954629327362905,7.661137988927347,4.901933372192059,7.353279020091445,5.435509402444759,8.858028186919366,8.289911506628513,7.02781249366168,2.269779072373666
4.955603340660977,6.964412573567907,4.766997185374737,6.742955329938636,5.594399192729717,3.799545204133104,5.360239537790401,6.65327884101368,6.015746713530643,5.118876303120652,5.013046965477977,4.670077510459668
7.382839369951872,7.719275394571231,10.0,5.86443136735724,6.301400654256421,5.297598868387066,7.31135440826224,7.584118524542896,5.350661969319441,4.695625653139089,3.0725885373056987,8.884858108161994
3.0007161429600893,6.263741564262562,6.3614417459308745,4.679284561504695,6.24132452776151,3.7151978022626952,5.16693726324068,6.776297949834996,5.067115586818647,8.716951286583736,4.1079120159601015,5.317516791926681
9.669433007316004,3.775277142509109,7.771134683088771,1.0528319142979117,8.387843300839588,8.70576101829824,8.35339637557014,5.254259724940591,8.033134471321397,6.882807335529842,4.244008277113824,1.015384130564688
2.7382737459421884,7.142770642554089,3.884173446276811,8.21607993999256,2.5902127718480203,1.6808845082431056,3.8962418698361,0.859145392317243,4.573444995705349,2.1493807486222023,4.579522753315902,6.98054637687895
5.96624834367424,2.5365112903943,3.0373360393700395,6.53960706084557,7.989754244214149,5.527852527193777,6.012205302011004,3.809533928905507,4.176184945930963,5.9895795212533365,4.273401051844594,6.484425561907696
5.57001300948379,2.756758831990303,5.729515072066401,4.740344864026394,3.789647340934498,3.969731630411868,6.073363827907524,6.213597681345089,6.918712986221216,4.441438397540879,5.761880196755596,5.796945770230735
2.491608552976285,5.623706674435194,4.03811501503314,7.981470869854572,4.636256874996571,2.494832752936675,6.533574638625394,3.9312704881975065,2.421296699922173,4.3097220135867165,5.2904376380001725,9.24962487642316
8.070080180397458,2.31659324619178,6.834429762670718,3.26847027473639,9.402575621148166,8.265834544396288,8.591820745513639,7.18113770708718,8.694228251593344,5.9371131546158855,8.148342796883533,1.5793397398158953
4.275965392080695,6.367126763484267,6.749838903196849,5.211810108229851,5.475700884953417,5.356926303542783,7.065074776494443,7.026605836406982,6.307684273622068,8.10724537153212,3.459125384036944,5.196563374564871
1.914273708525836,9.499529351592276,2.237959422865206,7.6963783482459265,3.925986386551108,0.5763029872194352,4.938235790602242,2.3872269252424188,2.4221936539618385,2.2920737746457984,2.6594147517128484,7.507774210011009
2.4002842581700383,9.135227607618436,1.9733902471349207,7.232695428863572,4.987396526979033,0.0,1.1150545001504364,3.949446294044456,3.828377297898556,3.7711843171682577,2.292187267770264,6.18304302161366
6.518349369838299,1.7713625923295326,10.0,3.277766657650519,7.594829619589669,6.578521615445104,8.018343185528785,5.409387739646619,7.81591889622535,6.677059306827509,6.671746097499853,3.1595338290866914
7.744285776527455,1.5184027789354924,10.0,2.353659905039662,7.743569954000626,8.974796514061769,9.701022334044136,7.225380037889701,8.395313815069542,9.552473764940926,6.081131060088728,4.7079792155637055
8.363164410066604,3.819948913796407,5.478029853804322,6.6366646797136895,6.1508191267137,4.017846224925111,6.025194132377703,7.146143448304346,4.574049923905207,3.776791129873997,3.613820462177993,6.768826614676849
1.1755088312594086,7.664782515797442,1.4243699941455676,7.136968615604492,3.81472487227018,2.293698832804987,3.807068883452307,2.6895096411426005,1.9904941789032284,2.661972762868651,5.781889259367206,8.664495555474334
4.11149928506906,6.820454428428882,6.0373503934128685,3.469794088572941,3.166111115172206,7.182572923792801,5.545404394533094,2.8456846194878795,2.833510276232642,5.519071407497103,4.751111477749136,5.62364315779177
3.4369656844286856,8.138774676717201,1.5975805422742912,4.328776941323827,4.776091804849307,2.119541754216204,4.711126216396527,2.4302231353932533,6.24428644142403,2.4063675148405963,1.4359958394257346,6.381895027116962
8.98418068455297,4.881470749012028,7.219068729028174,5.761893863959179,5.170435462636927,5.539406428307622,9.111403253804792,7.045895506095063,9.62711894494954,9.182666095322178,6.706013056318094,1.5201372694006454
8.229547629171725,0.8133354090371077,7.621938259051657,5.981232634891006,8.400032828034139,8.508025510784975,7.5201290049333585,7.819311638858492,9.66883420617744,8.61090942984203,4.497325439889875,2.8059085850734893
7.587749890177615,4.38969612997169,8.987859391349845,4.880403612349994,7.924543086746374,6.685884038776541,8.718466396763976,9.396542370482718,6.88654392353186,7.62062002164265,7.118179187057619,1.890258250696696
1.92921875956048,6.747582426407311,3.270706785100684,10.0,4.185496864494281,2.008276223702959,3.514804389728732,4.325135174260431,4.879067504893857,5.214031602245636,1.9920657240614656,9.576948071255446
8.087060453096361,5.735259165646874,3.997163327114962,3.734844775824801,8.130994754421696,9.369766920809774,7.980136901855666,4.635744663367502,6.215418909086118,7.114945687874444,4.764037102790695,4.65074122415281
5.892254210090326,3.9930091478613408,7.717156532262416,2.548336613054844,6.530272974518085,10.0,6.500289522172902,6.825549710416462,8.54626620084263,6.352013375090577,5.429978714544376,3.5507984299215485
1.305036193823376,6.8417296324063095,0.0232505138735237,9.898292940175557,4.035582516128781,2.199909841010596,5.290991293311944,0.2158789569421122,3.3634091762598506,2.664464516025536,4.830612338401616,8.127568785437454
4.636621819232063,6.859975012184913,4.671554155519424,6.908058970457863,5.869248527575298,5.467695961809447,4.026076476736067,3.601675975259369,6.020969427469051,4.063436122405578,5.559474304145722,4.6784264106801965
10.0,3.935962473693849,5.961889494445581,1.4468408536529882,6.360378446104036,8.327471402275975,8.623616991819903,5.426366267903737,8.965581429325852,10.0,6.229605873558168,5.782865323877214
4.775706324866524,9.01844563222472,3.7583699884258186,6.760960974572875,4.491844284272798,0.5582171703833798,4.492893922348754,3.5698905306345625,2.180669070681488,4.878486972708451,1.0189885882759078,8.620658549063902
4.913232754546419,6.296726230462831,5.118048879978966,3.228921145807744,5.712536306758903,4.4745557319446485,8.047465875463917,4.679289285968725,7.306361763895595,2.37529816555047,6.293759300647241,7.901941778139822
3.4760613242529854,8.106995594044736,2.924855154762039,7.882795766901033,3.9654687778847806,0.0,3.253845482489371,0.6126870224915519,4.118285827729658,3.034834753069137,4.056153120950049,7.143878175415686
6.665635272567464,4.014085583173896,8.346835750823649,3.673886924335238,7.9618432430439325,7.744569389468172,8.911504820553738,6.208336250039893,9.099410096516165,7.474577743555707,4.216051959984926,6.229188521369584
1.790584443032754,9.989310447320182,3.686187071483245,6.83196735517704,4.204943885065945,0.0,4.699580679716049,3.0543785134698007,1.2248054284670578,2.4863741821576792,1.5081915845698997,7.0171754872472665
9.98561832338825,2.609477073878377,7.726631903863274,2.269723574985372,9.328773469271448,7.651734924807445,7.514978896410482,7.773891425756488,7.661774617068112,5.367774688942592,9.308999036771786,5.308976479290777
10.0,6.315026613976956,7.365791864177935,4.414442042049331,6.884083493833211,7.256214660686658,7.402110751805337,4.299230207317001,8.078120162193398,5.246925606630688,7.520079973761763,4.441904685626626
7.492095943541906,4.769973734094916,4.067967393902089,7.705585409356076,6.805071597169632,3.032379353919387,6.469911477531957,6.093446857676009,7.296172539568814,4.337171290114929,1.817714227015521,5.220085104824907
6.602437108700567,3.737658774739128,7.564767194829558,5.43274349764704,4.756168791368419,8.362887846860172,8.869970650271366,7.198362879763891,7.899559047162545,10.0,7.381812834217852,4.153665443967845
4.977265445846237,4.545908646176946,5.817737186403253,7.306273135010185,5.634008852401767,4.610705330661229,3.9875185500183936,5.623177564895334,5.059028230898399,6.548405181985493,4.7602353019441095,5.277565773188
6.460084121549376,6.301821701633825,4.710001777110248,6.5186319343756605,6.564304851161348,3.348421587464223,3.3525223778571966,3.647550317524969,4.750718911865083,5.28077255304455,2.7829619015914187,4.21503542239215
4.809912138510954,6.147030005469384,3.401963212260072,3.739648153881238,3.544602945162329,4.154410317518291,6.959573405391831,7.031887493557164,5.522645217302452,5.586296390280438,6.942262690102003,7.305925250602666
6.751089170391728,4.249504793220974,6.60288013008496,6.918103980820812,7.191480780440435,9.15452126022292,4.872828430954099,7.219101056539607,9.690067060812016,8.867501465192024,7.357468600667436,3.313746912185505
3.963182683301127,9.077775384664845,3.359820186935238,5.610809511562786,2.438199000803112,0.0320952246221639,3.124950947330772,3.073972325363014,1.67324110810531,3.967539615631901,2.6719893996859008,10.0
8.318575935797151,5.87364922779236,3.3471932914526,3.374961257493992,7.418872376647281,6.981431124752227,6.052340443729977,4.048586627303593,5.924741547646879,3.651168706433197,4.216663610658972,5.0736324928406855
